"Original asset URL","Type","HTTP status","Local file","Size (bytes)","Status","Note"
"https://kprverse.com/_nuxt/sector.7f935615.js","js","200","assets/js/sector.7f935615.js","4012","done",""
"https://kprverse.com/_nuxt/in-range.d69fbb78.js","js","200","assets/js/in-range.d69fbb78.js","111","done",""
"https://kprverse.com/_nuxt/layout-mint.73c2c7fb.js","js","200","assets/js/layout-mint.73c2c7fb.js","2168","done",""
"https://kprverse.com/_nuxt/layout-sandbox.e05ccfb6.js","js","200","assets/js/layout-sandbox.e05ccfb6.js","292","done",""
"https://kprverse.com/_nuxt/stats.min.40ed55e2.js","js","200","assets/js/stats.min.40ed55e2.js","2239","done",""
"https://kprverse.com/_nuxt/error-component.f597ec05.js","js","200","assets/js/error-component.f597ec05.js","1170","done",""
"https://kprverse.com/_nuxt/disconnect.dbea693a.svg","svg","200","assets/images/disconnect.dbea693a.svg","677","done",""
"https://kprverse.com/_nuxt/metamask.f6cef8ad.svg","svg","200","assets/images/metamask.f6cef8ad.svg","6041","done",""
"https://kprverse.com/_nuxt/wallet-connect.8f65a07f.svg","svg","200","assets/images/wallet-connect.8f65a07f.svg","1148","done",""
"https://kprverse.com/_nuxt/gallery-popup.8f46d23e.png","image","200","assets/images/gallery-popup.8f46d23e.png","97058","done",""
"https://kprverse.com/_nuxt/audio-on.7c7aaf3e.svg","svg","200","assets/images/audio-on.7c7aaf3e.svg","1237","done",""
"https://kprverse.com/_nuxt/audio-off.cce427cc.svg","svg","200","assets/images/audio-off.cce427cc.svg","572","done",""
"https://kprverse.com/_nuxt/fullscreen.342f5cf0.svg","svg","200","assets/images/fullscreen.342f5cf0.svg","463","done",""
"https://kprverse.com/_nuxt/loading-ring-white.ee7d8a24.svg","svg","200","assets/images/loading-ring-white.ee7d8a24.svg","1260","done",""
"https://kprverse.com/_nuxt/loading-triangles.8c5d75b0.svg","svg","200","assets/images/loading-triangles.8c5d75b0.svg","290","done",""
"https://kprverse.com/_nuxt/loading-audio-cta-ring.ac9090b0.svg","svg","200","assets/images/loading-audio-cta-ring.ac9090b0.svg","617","done",""
"https://kprverse.com/_nuxt/loading-audio-cta-ring-m.9405220e.svg","svg","200","assets/images/loading-audio-cta-ring-m.9405220e.svg","949","done",""
"https://kprverse.com/_nuxt/icon.6fcb44b2.svg","svg","200","assets/images/icon.6fcb44b2.svg","671","done",""
"https://kprverse.com/_nuxt/reconnect.29337c2a.svg","svg","200","assets/images/reconnect.29337c2a.svg","1056","done",""
"https://kprverse.com/_nuxt/loading-barcode.643a8800.svg","svg","200","assets/images/loading-barcode.643a8800.svg","10912","done",""
"https://kprverse.com/_nuxt/mainnet.50f65c55.svg","svg","200","assets/images/mainnet.50f65c55.svg","546","done",""
"https://kprverse.com/_nuxt/resize.d8df7245.svg","svg","200","assets/images/resize.d8df7245.svg","4828","done",""
"https://kprverse.com/_nuxt/rotate.e88034b4.svg","svg","200","assets/images/rotate.e88034b4.svg","1078","done",""
"https://kprverse.com/_nuxt/ohno.5849cafc.svg","svg","200","assets/images/ohno.5849cafc.svg","2617","done",""
"https://kprverse.com/_nuxt/footer_kpr.034b6b12.svg","svg","200","assets/images/footer_kpr.034b6b12.svg","3436","done",""
"https://kprverse.com/_nuxt/Home.3f2d3f45.css","css","200","assets/css/Home.3f2d3f45.css","53144","done",""
"https://kprverse.com/_nuxt/custom-material.3e023a0d.css","css","200","assets/css/custom-material.3e023a0d.css","7958","done",""
"https://kprverse.com/_nuxt/Home.17c0ce45.js","js","200","assets/js/Home.17c0ce45.js","222413","done",""
"https://kprverse.com/_nuxt/loader-globals.d8a67046.js","js","200","assets/js/loader-globals.d8a67046.js","100666","done",""
"https://kprverse.com/_nuxt/globals.b114dd32.js","js","200","assets/js/globals.b114dd32.js","349","done",""
"https://kprverse.com/_nuxt/LoaderMixin.13fbd445.js","js","200","assets/js/LoaderMixin.13fbd445.js","3480","done",""
"https://kprverse.com/_nuxt/custom-material.e347eaa2.js","js","200","assets/js/custom-material.e347eaa2.js","54989","done",""
"https://kprverse.com/_nuxt/MathUtils.08fed4e9.js","js","200","assets/js/MathUtils.08fed4e9.js","2309","done",""
"https://kprverse.com/_nuxt/load-font.bdf13add.js","js","200","assets/js/load-font.bdf13add.js","4515","done",""
"https://kprverse.com/_nuxt/number-pad.7e255fcb.js","js","200","assets/js/number-pad.7e255fcb.js","87","done",""
"https://kprverse.com/_nuxt/random-int.6625ac30.js","js","200","assets/js/random-int.6625ac30.js","70","done",""
"https://kprverse.com/_nuxt/modulo.a5a4be50.js","js","200","assets/js/modulo.a5a4be50.js","48","done",""
"https://kprverse.com/_nuxt/camera.6f96a0e7.js","js","200","assets/js/camera.6f96a0e7.js","1823","done",""
"https://kprverse.com/_nuxt/footer_kpr.034b6b12.svg?inline=","svg","200","assets/images/footer_kpr.034b6b12-2.svg","3436","done",""
"https://kprverse.com/_nuxt/loading-triangles.8c5d75b0.svg?inline=","svg","200","assets/images/loading-triangles.8c5d75b0-2.svg","290","done",""
"https://kprverse.com/_nuxt/loading-audio-cta-ring.ac9090b0.svg?inline=","svg","200","assets/images/loading-audio-cta-ring.ac9090b0-2.svg","617","done",""
"https://kprverse.com/_nuxt/loading-audio-cta-ring-m.9405220e.svg?inline=","svg","200","assets/images/loading-audio-cta-ring-m.9405220e-2.svg","949","done",""
"https://kprverse.com/_nuxt/mainnet.50f65c55.svg?inline=","svg","200","assets/images/mainnet.50f65c55-2.svg","546","done",""
"https://kprverse.com/_nuxt/resize.d8df7245.svg?inline=","svg","200","assets/images/resize.d8df7245-2.svg","4828","done",""
"https://kprverse.com/_nuxt/rotate.e88034b4.svg?inline=","svg","200","assets/images/rotate.e88034b4-2.svg","1078","done",""
"https://kprverse.com/_nuxt/ohno.5849cafc.svg?inline=","svg","200","assets/images/ohno.5849cafc-2.svg","2617","done",""
"https://kprverse.com/_nuxt/content-media.e1c6c171.js","js","200","assets/js/content-media.e1c6c171.js","2117","done",""
"https://kprverse.com/_nuxt/media-items.vue.0f3b7c28.js","js","200","assets/js/media-items.vue.0f3b7c28.js","5034","done",""
"https://kprverse.com/_nuxt/media-items.0b43f6e0.css","css","200","assets/css/media-items.0b43f6e0.css","3038","done",""
"https://kprverse.com/_nuxt/scroll-scale.d868e93a.js","js","200","assets/js/scroll-scale.d868e93a.js","1010","done",""
"https://kprverse.com/_nuxt/touching-line.a6748818.js","js","200","assets/js/touching-line.a6748818.js","852","done",""
"https://kprverse.com/_nuxt/random-offset.adac25f3.js","js","200","assets/js/random-offset.adac25f3.js","596","done",""
"https://kprverse.com/_nuxt/flicker-animation.vue.85ccd926.js","js","200","assets/js/flicker-animation.vue.85ccd926.js","981","done",""
"https://kprverse.com/_nuxt/console-text.527a4c9a.js","js","200","assets/js/console-text.527a4c9a.js","1708","done",""
"https://kprverse.com/_nuxt/image-gallery.d8f3bdd9.js","js","200","assets/js/image-gallery.d8f3bdd9.js","7166","done",""
"https://kprverse.com/_nuxt/media-intrinsic-size.8214ed6b.js","js","200","assets/js/media-intrinsic-size.8214ed6b.js","1813","done",""
"https://kprverse.com/_nuxt/intrinsic-scale.es-modules.1631ed54.js","js","200","assets/js/intrinsic-scale.es-modules.1631ed54.js","206","done",""
"https://kprverse.com/_nuxt/icon-prev.f8b630ad.js","js","200","assets/js/icon-prev.f8b630ad.js","290","done",""
"https://kprverse.com/_nuxt/next.fe5cba3d.js","js","200","assets/js/next.fe5cba3d.js","339","done",""
"https://kprverse.com/_nuxt/icon-next.e745370a.js","js","200","assets/js/icon-next.e745370a.js","290","done",""
"https://kprverse.com/_nuxt/useAnimateIn.f124059c.js","js","200","assets/js/useAnimateIn.f124059c.js","155","done",""
"https://kprverse.com/_nuxt/dayjs.min.8e077737.js","js","200","assets/js/dayjs.min.8e077737.js","6583","done",""
"https://kprverse.com/_nuxt/useComponentLoad.5ce0ce72.js","js","200","assets/js/useComponentLoad.5ce0ce72.js","254","done",""
"https://kprverse.com/_nuxt/layer-under.72ac6ede.js","js","200","assets/js/layer-under.72ac6ede.js","1046","done",""
"https://kprverse.com/_nuxt/media-items.e36c11e8.js","js","200","assets/js/media-items.e36c11e8.js","1035","done",""
"https://kprverse.com/_nuxt/flicker-animation.7151a27e.js","js","200","assets/js/flicker-animation.7151a27e.js","174","done",""
"https://kprverse.com/_nuxt/media-image.7f1cdd03.js","js","200","assets/js/media-image.7f1cdd03.js","1943","done",""
"https://kprverse.com/_nuxt/media.a807ea21.js","js","200","assets/js/media.a807ea21.js","2666","done",""
"https://kprverse.com/_nuxt/media-video.ec8495a5.js","js","200","assets/js/media-video.ec8495a5.js","3378","done",""
"https://kprverse.com/_nuxt/btn-play.c0a5cc53.js","js","200","assets/js/btn-play.c0a5cc53.js","1329","done",""
"https://kprverse.com/_nuxt/circle.34f2524b.js","js","200","assets/js/circle.34f2524b.js","318","done",""
"https://kprverse.com/_nuxt/useIntersecting.9601a8ce.js","js","200","assets/js/useIntersecting.9601a8ce.js","586","done",""
"https://kprverse.com/_nuxt/Video.9ad8bfd5.js","js","200","assets/js/Video.9ad8bfd5.js","323","done",""
"https://kprverse.com/_nuxt/media-audio.91d5c4eb.js","js","200","assets/js/media-audio.91d5c4eb.js","1235","done",""
"https://kprverse.com/_nuxt/audio-player.f4978794.js","js","200","assets/js/audio-player.f4978794.js","3585","done",""
"https://kprverse.com/_nuxt/audio-bar-wave.cca4730f.js","js","200","assets/js/audio-bar-wave.cca4730f.js","1082","done",""
"https://kprverse.com/_nuxt/triangle.d8f10579.svg","svg","200","assets/images/triangle.d8f10579.svg","311","done",""
"https://kprverse.com/_nuxt/details.08197139.svg","svg","200","assets/images/details.08197139.svg","852","done",""
"https://kprverse.com/_nuxt/knowledge.29d4c77f.svg","svg","200","assets/images/knowledge.29d4c77f.svg","463","done",""
"https://a.storyblok.com/f/165555/x/13f237f8b9/kpr-trailer.mp4","video","200","","9781131","failed","Skipped: exceeds size limit"
"https://a.storyblok.com/f/165555/5368x3530/6a0def518b/keeps.jpg","image","200","assets/images/keeps.jpg","2108955","done",""
"https://a.storyblok.com/f/165555/x/106e569b47/kpr-ramen-wars.mp4","video","200","","10130362","failed","Skipped: exceeds size limit"
"https://a.storyblok.com/f/165555/1921x1081/0e1be51541/esther.jpg","image","200","assets/images/esther.jpg","287093","done",""
"https://a.storyblok.com/f/165555/x/6e04521593/neon-event-nyc.mp4","video","200","","10447447","failed","Skipped: exceeds size limit"
"https://a.storyblok.com/f/165555/x/9fd67e8f7a/esther-kpr.mp4","video","200","assets/media/esther-kpr.mp4","4207138","done",""
"https://a.storyblok.com/f/165555/x/748aded906/new-eden-citizen.wav","audio","200","","41351658","failed","Skipped: exceeds size limit"
"https://a.storyblok.com/f/165555/x/86afaffae8/kpr-registration.wav","audio","200","","40535218","failed","Skipped: exceeds size limit"
"https://a.storyblok.com/f/165555/x/b4c80af830/introx_song.mp3","audio","200","assets/media/introx_song.mp3","1766027","done",""
"https://a.storyblok.com/f/165555/x/7332d9b05c/keeper-symbol.mp4","video","200","assets/media/keeper-symbol.mp4","532629","done",""
"https://a.storyblok.com/f/165555/x/c1e8ba0f0d/kpco-logo.mp4","video","200","assets/media/kpco-logo.mp4","474379","done",""
"https://a.storyblok.com/f/165555/x/9b9b80ea67/keep-x-ray.mp4","video","200","assets/media/keep-x-ray.mp4","1151663","done",""
"https://a.storyblok.com/f/165555/x/c7bada36f3/keep-schematics-002.mp4","video","200","assets/media/keep-schematics-002.mp4","529216","done",""
"https://a.storyblok.com/f/165555/x/1052099c89/tbl1_song.mp3","audio","200","assets/media/tbl1_song.mp3","980816","done",""
"https://a.storyblok.com/f/165555/x/daa0caf791/keep-radiation.mp4","video","200","assets/media/keep-radiation.mp4","877897","done",""
"https://a.storyblok.com/f/165555/x/cf6e33c6b2/atmospheric-balance-measuring-tool.mp4","video","200","assets/media/atmospheric-balance-measuring-tool.mp4","366775","done",""
"https://a.storyblok.com/f/165555/x/309c939387/topology-radio-signal-kpco-material.mp4","video","200","assets/media/topology-radio-signal-kpco-material.mp4","4017265","done",""
"https://a.storyblok.com/f/165555/x/e98bd24792/topology-keep-surroundings-kpco-material.mp4","video","200","assets/media/topology-keep-surroundings-kpco-material.mp4","1757100","done",""
"https://a.storyblok.com/f/165555/x/648d73efc5/keep-schematics-003.mp4","video","200","assets/media/keep-schematics-003.mp4","4182533","done",""
"https://a.storyblok.com/f/165555/x/e238563574/tbl2_song.mp3","audio","200","assets/media/tbl2_song.mp3","1588385","done",""
